drone_x,drone_y,drone_z,num_wraps
455.8034504394532,8.83515858078003,4870.396442749024,0.0
338.2011758626302,17.010220760345458,4874.933552124024,0.0
169.4636270345052,29.33682178878784,4876.61535550944,0.0
-72.54849353027343,47.683833354949954,4875.018513061524,0.0
-302.65535083007813,63.67462721888224,4873.379922566732,0.0
-538.9393474121093,78.57864307785034,4872.991901733399,0.0
-788.5026612141927,90.76633889897663,4874.119098999024,1.0
-996.5926880696614,97.78669412358602,4875.495726603191,1.0
-1239.4942587076823,96.82717823410036,4846.256224650066,1.0
-1335.8990438639323,79.82913644536336,4755.475788452149,1.0
-1420.9916545410156,40.159480327606204,4684.891804077149,1.0
-1438.1011109212238,6.846616024017334,4664.371459025066,1.0
-1424.1888794759113,-27.214588886260984,4671.581135131835,1.0
-1394.5418661295573,-48.63857468541464,4699.843220092774,1.0
-1361.7987834472656,-60.63797450637817,4740.641193725586,1.0
-1328.9510865071613,-63.28502599970499,4786.353311238607,1.0
-1298.0048381347656,-58.33476329421997,4828.396931030274,1.0
-1268.1751669108073,-47.74044617589315,4866.512572306316,1.0
-1242.4894572753906,-34.37705302810669,4897.876423217774,1.0
-1218.881425048828,-18.548491245269776,4925.418171264649,1.0
-1202.0594849446613,-4.900262758890788,4944.72570707194,1.0
-1189.9244344889323,8.485855335235597,4961.42394925944,1.0
-1186.510819580078,17.303460353851317,4969.889850952149,1.0
-1188.6291057128906,22.40804027938843,4968.877806681316,1.0
-1194.844559814453,23.951901668548583,4962.362263061524,1.0
-1202.8980673014323,23.32020496749878,4954.577595092774,1.0
-1212.9109253743488,22.262557898203532,4945.757689493816,1.0
-1221.7143107910156,22.019772762298583,4937.004352905274,1.0
-1230.5749064941406,23.49898456954956,4929.200397827149,1.0
-1237.8691366373696,26.63058971786499,4922.32043363444,1.0
-1243.9098674316406,31.058709377288817,4917.082396525066,1.0
-1249.144608642578,36.625326071421306,4915.032754597982,1.0
-1251.471268798828,43.126013988494876,4913.727985717774,1.0
-1255.409012939453,52.19297336959839,4908.554401733399,1.0
-1262.1841187337238,60.620580588022875,4901.026569702149,1.0
-1271.2006796061196,68.2105680249532,4892.714313842774,1.0
-1281.4810751139323,75.6929873568217,4883.136758504232,1.0
-1290.877762939453,81.1032402458191,4873.432087280274,1.0
-1298.945878173828,84.39300465011597,4863.319945353191,1.0
-1307.887284423828,86.06817046229045,4853.047647176107,1.0
-1316.492997314453,87.29487537765503,4842.632770874024,1.0
-1323.5696167805988,89.24573699061077,4833.338744181316,1.0
-1331.5571249186196,92.21949441655475,4818.759317097982,1.0
-1341.518143798828,95.42246937179566,4803.65832425944,1.0
-1353.4632426757812,97.16877102279663,4788.930622436524,1.0
-1363.4723674316406,96.64565967941283,4774.611774780274,1.0
-1371.3607951660156,94.2126152458191,4761.214557983399,1.0
-1378.8983114420573,90.82903472010295,4748.313028035482,1.0
-1388.101884033203,86.49468922042847,4730.092731811524,1.0
-1397.606766845703,82.77122425460816,4711.142536499024,1.0
-1408.8975871582031,78.47739338302613,4691.845173217774,1.0
-1418.3189657389323,73.08208647791545,4672.667805053711,1.0
-1426.268143798828,66.62597584152222,4652.903889038086,1.0
-1432.3273885904948,59.99646051152548,4636.726032592774,1.0
-1438.2189982910156,51.44410099411011,4618.350178100586,1.0
-1443.6014364420573,42.269282573699954,4600.294432657878,1.0
-1448.271317626953,33.3280339978536,4583.720620808919,1.0
-1452.8771932779948,23.343733384450275,4565.462320027669,1.0
-1456.5987915852866,13.282924249013266,4546.987385131835,1.0
-1459.9861206868488,3.173592084884644,4528.119709350586,1.0
-1462.8210002441406,-7.297518974304199,4508.892780639649,1.0
-1464.843827392578,-16.038606410980226,4491.946979858399,1.0
-1466.292313720703,-24.50283313369751,4475.279499389649,1.0
-1467.4255331217448,-32.06106258010864,4458.682372111003,1.0
-1468.209550048828,-39.673817401885984,4440.995197631836,1.0
-1468.6929240722657,-46.035152393341065,4424.224592163086,1.0
-1468.7736776529948,-52.04632640457153,4407.698688842774,1.0
-1468.705155517578,-57.55854106521606,4388.242634155274,1.0
-1468.5109009602866,-61.55950999832153,4369.575926798503,1.0
-1468.063065673828,-65.52594829177856,4350.148151733399,1.0
-1467.3794108886718,-67.53903270339966,4332.87013659668,1.0
-1466.3575806477866,-68.80758484776814,4315.168049194336,1.0
-1465.2069051920573,-68.9966361579895,4296.84094144694,1.0
-1463.7299357910156,-68.46470714187622,4277.780231811524,1.0
-1462.3073690592448,-66.73747325515747,4257.60607816569,1.0
-1460.4930380045573,-64.18637665685017,4237.027586954753,1.0
-1458.6483928222656,-61.05413763300577,4218.114826538086,1.0
-1456.1691040852866,-56.70763596471151,4197.287596720378,1.0
-1453.127762939453,-51.45632879511515,4176.624348022461,1.0
-1449.8105998535157,-45.86888957595824,4157.711066772461,1.0
-1445.6459107259113,-39.8768597501119,4137.076252319336,1.0
-1441.0070760904948,-33.034830178578694,4116.532876668294,1.0
-1435.7427938639323,-25.94694909032186,4095.564533569336,1.0
-1430.4861206868488,-19.3846296526591,4076.441486694336,1.0
-1424.1940878092448,-11.896254624684651,4055.8286123453777,1.0
-1417.2805135904948,-3.958242342631022,4035.4179271240237,1.0
-1409.5211955566406,4.025631660461426,4014.646320678711,1.0
-1402.2197225748696,11.144062274932862,3997.1492096761067,1.0
-1393.869462158203,18.651183361053466,3978.4179271240237,1.0
-1384.5061402180988,26.538789028167724,3959.179605183919,1.0
-1374.9252482910156,34.16269993209839,3940.594807006836,1.0
-1364.990800048828,41.003203624725344,3923.413654663086,1.0
-1353.869218017578,48.63576435470581,3904.7243236083987,1.0
-1343.1947388509113,55.4155444246928,3887.195230183919,1.0
-1327.8522909342448,66.94334085210164,3823.158771850586,1.0
-1297.0259969889323,76.40405201339722,3661.899820027669,1.0
-1104.1925822753906,72.03674244308472,3506.423115112305,1.0
-877.4838013509114,86.08308338546753,3420.9575185953777,1.0
-629.1972209472656,89.56408619308472,3442.187580444336,1.0
-360.08219002278645,85.84207844161988,3504.039651570638,1.0
-160.27212634277345,99.99896168136597,3636.626769083659,1.0
-69.4757823486328,97.66427082443238,3730.365095092773,1.0
-45.51062375895182,77.49059986495972,3761.0048411865237,1.0
-89.91419329833984,65.87391590499878,3745.7436107177737,1.0
-163.01309313964845,59.13412912114462,3652.109475789388,1.0
-287.1096151529948,67.82861256027222,3530.7958771565754,1.0
-504.55474200439454,64.89676021957398,3433.800587036133,1.0
-753.7253378092447,48.807643169403086,3421.840188680013,1.0
-1020.8737498779296,56.9261915626526,3456.792026855469,1.0
-1228.0446737467448,74.13611530685425,3554.414631225586,1.0
-1341.8988404134113,68.75637999598186,3658.162454305013,1.0
-1373.123612548828,73.83888935470581,3714.300556518555,1.0
-1367.050614501953,86.1972343864441,3694.141865112305,1.0
-1305.155594970703,103.90033141199747,3618.535236694336,1.0
-1169.9403036295573,108.01258523686728,3519.2919505615237,1.0
-954.4313212890625,102.85037350082398,3439.7533458251955,1.0
-685.9361857910155,106.31127094650269,3410.926057006836,1.0
-453.63995166015627,107.34462513351441,3448.5444896240233,1.0
-244.1175446370443,94.0622729403178,3560.785460489909,1.0
-121.72699593098956,85.93741281255086,3681.60705472819,1.0
-63.961086608886724,83.39866566085816,3733.9606029052734,1.0
-63.57399732462566,80.99502237065633,3724.2875967203777,1.0
-123.10566821289062,76.07169524256389,3659.352965372721,1.0
-242.3088054199219,75.27981647872924,3568.787275268555,1.0
-444.85691943359376,81.52537273788452,3457.888676025391,1.0
-691.1967326660156,90.80776142501831,3402.0417064208987,1.0
-945.6373454589843,100.29923176193238,3431.4169505615237,1.0
-1134.4966187337238,111.28203764979045,3504.2765697021487,1.0
-1292.8461467285156,121.42130970382692,3603.723713256836,1.0
-1356.9316773274738,129.80738758468627,3664.2921743570964,1.0
-1363.4043437500002,136.3987266960144,3675.0231669921877,1.0
-1312.4552531738282,140.46233753585815,3631.803217651367,1.0
-1218.302811767578,140.8772423210144,3554.319416381836,1.0
-1039.3837443847656,134.53494190597533,3456.755207397461,1.0
-814.2953044433593,127.30664753341675,3408.30128894043,1.0
-560.638973063151,113.37669046147663,3422.8330475667317,1.0
-352.7890666503906,97.64177784347534,3489.1814525146483,1.0
-190.33659981282554,83.16219257736206,3595.423908569336,1.0
-109.17108009847004,72.59953998947144,3678.5055532633464,1.0
-80.51986549886067,64.39829182052613,3710.488646525065,1.0
-104.07440041097004,58.96020562871298,3678.18800769043,1.0
-193.39345406087241,59.631416871388765,3593.6349071044924,1.0
-338.0159567057292,66.04048338953655,3501.9164419352214,1.0
-546.5724650878906,77.58286976242066,3423.69582019043,1.0
-793.7863933105468,93.47345407231647,3402.9005321044924,1.0
-1026.843827392578,112.49503254318238,3452.316954630534,1.0
-1202.3942831217448,127.55879393641156,3538.827940958659,1.0
-1299.8384156087238,138.05822173182167,3610.0419912516277,1.0
-1338.2728231608073,144.90905180994667,3645.4056590576174,1.0
-1316.400223876953,146.5872795524597,3626.4671824951174,1.0
-1241.8744263509113,143.29500253423055,3566.7235911865237,1.0
-1102.9081584472656,133.84707569503783,3483.3869212646487,1.0
-593.7119914550781,77.3231143099467,3176.2702627360027,1.0
-629.2128662923177,89.60999988937378,3408.1352122802737,1.0
-396.52455249023444,63.433440441131594,3470.180439331055,1.0
-234.28750211588542,41.413532807668055,3560.655842163086,1.0
-143.2796336669922,24.845988506317138,3639.693622924805,1.0
-110.52362933349607,14.817218377431237,3675.388935424805,1.0
-127.7889669596354,9.982390636444093,3657.0736278076174,1.0
-200.2490703125,12.226705783843995,3589.8407786865237,1.0
-324.62490445963545,19.738429937998454,3506.3852936604817,1.0
-528.0816203613281,36.80055546188355,3427.2660106201174,1.0
-747.2110962727864,58.88973163986206,3400.445413289388,1.0
-988.2685710449218,84.956122631073,3437.457355834961,1.0
-1153.196610595703,104.40702747726439,3508.348240234375,1.0
-1276.127274658203,121.6120064201355,3590.2152293701174,1.0
-1326.509110595703,131.64075652186074,3633.9417918701174,1.0
-1319.590409423828,135.30190967941283,3629.279377319336,1.0
-1253.8923706868488,132.27197702153524,3575.685139038086,1.0
-1114.998368408203,121.56771015548708,3488.9657786865237,1.0
-921.7855083007813,102.24906849288939,3421.1803325195315,1.0
-713.533483968099,77.74000222905477,3401.042642293294,1.0
-488.66511645507813,48.955210918426516,3437.65051175944,1.0
-312.03176481119795,25.163287395477294,3512.333902058919,1.0
-202.8825185953776,7.514872147878011,3587.7626333414714,1.0
-160.6591502685547,-1.8378386554718018,3625.2458079833987,1.0
-174.32838549804688,-3.693872457504272,3612.64894519043,1.0
-239.02336739095054,2.670499398549398,3560.548013387044,1.0
-361.790818359375,17.152480993906657,3486.9631134847004,1.0
-536.2854167480468,39.30395308558146,3424.8192332763674,1.0
-764.2081462402343,72.27267129643758,3401.5973704833987,1.0
-324.501033610026,34.93095325851441,2944.097085652669,1.0
-1155.603104736328,135.66537403488158,3511.669758178711,1.0
-1260.8221395670573,155.95844959640502,3581.9608348388674,1.0
-1319.0277466634113,171.47449675623574,3633.043069539388,1.0
-1319.874344970703,177.99011666997274,3635.641193725586,1.0
-1269.4262248535156,176.76570057296752,3592.741291381836,1.0
-1171.6287801920573,166.88667733891805,3523.410745320638,1.0
-1012.2692424316405,147.7740929069519,3448.236591674805,1.0
-805.169002360026,118.47813343429566,3404.4384145914714,1.0
-594.3038493652343,85.85135578536988,3411.4998973388674,1.0
-405.30462247721357,53.83230391565959,3464.4913524169924,1.0
-277.05947985839845,31.27837728881836,3531.7474254150393,1.0
-202.46373095703126,14.904679848988852,3586.6908966878254,1.0
-193.34114184570313,6.6981422843933105,3601.59914050293,1.0
-228.9295283813477,11.985462421417237,3565.719333984375,1.0
-108.53250740559896,8.719727113087972,2966.872435587565,1.0
-504.81147875976563,54.485006247202556,3432.132913289388,1.0
-701.8220378417968,87.78124164962769,3401.091083862305,1.0
-892.7357137858072,121.03457569503783,3415.8753856201174,1.0
-1081.8666138509113,157.5024152539571,3477.737710652669,1.0
-1207.936112548828,182.23359608078002,3547.4626048583987,1.0
-1279.8405009765625,200.0522873344421,3603.0018657226565,1.0
-1295.1986857910156,206.55752491378783,3617.910318074544,1.0
-1261.698563720703,206.21478199386598,3591.0160716552737,1.0
-1179.7881877441405,196.53945850753783,3532.9193919677737,1.0
-1027.685868408203,173.68682789230346,3456.8228953857424,1.0
-854.9594076334635,142.9287305615743,3411.591612833659,1.0
-634.8922282714843,102.07703327560425,3406.732197143555,1.0
-462.99348559570313,67.50465066655477,3444.680235880534,1.0
-315.0642253417969,36.48818389002482,3509.1816193440754,1.0
-230.3845073242188,16.17021742884318,3565.224689819336,1.0
-205.72453417968748,6.891628021240234,3584.321125366211,1.0
-232.71444812011717,7.435711616516113,3563.354267456055,1.0
-320.34081225585936,20.35730518722534,3507.7619700927735,1.0
-451.65567635091145,43.45072483444214,3449.5006297607424,1.0
