#{"t_start": 1726416301.9699128, "env_id": "None"}
r,l,t
-13.891379,185,20.300662
36.278976,195,23.079883
-155.31305,299,27.203024
-57.244902,300,32.089153
21.894656,220,36.268966
-360.184836,252,40.907952
84.124606,286,43.654688
57.341768,300,45.039258
59.598488,300,46.46929
184.478535,300,48.026598
89.181338,300,49.395384
-48.612767,300,54.182993
-111.855059,300,59.234144
-204.684361,179,62.552429
-306.226576,187,66.291907
166.7417,300,72.504151
-23.38741,181,76.68627
-13.502381,68,79.136381
-13.19002,67,79.923374
-4.567487,75,80.766554
160.88847,300,82.376477
-25.446634,105,83.277326
-65.245135,152,86.494935
2.412176,104,89.037173
-67.71632,165,92.606937
-43.880366,163,95.90768
-40.445447,123,98.523151
-196.962558,290,104.235158
21.595045,300,110.495391
-18.449892,65,112.286157
28.165308,300,117.196218
-91.154705,300,118.800593
-55.033725,300,120.364626
88.724444,240,121.670083
-63.262685,72,122.430841
-9.11885,300,128.567857
29.337458,300,135.020691
44.663295,300,140.784245
-169.413782,164,144.052958
-54.754671,104,146.677094
84.792139,182,150.856832
-177.954046,259,155.654299
-262.670028,300,157.154556
-109.651669,300,158.799368
2.166773,300,160.224073
-121.049389,195,161.39877
-47.120224,78,163.364709
-34.844056,263,168.685879
-64.333241,148,171.76257
46.546097,300,177.63386
106.103618,148,180.521894
296.171799,300,186.678608
63.448788,192,190.980945
34.584424,300,194.816654
-86.719657,106,195.75859
-236.869255,251,197.224218
-160.150392,205,198.442978
228.541354,300,200.138543
245.729858,300,206.34269
110.380238,295,212.733712
96.825263,150,215.594909
254.706448,300,221.654718
-56.668043,177,225.810883
87.489579,223,230.861549
201.893944,264,234.203072
104.638553,238,235.78628
84.901493,227,237.147364
158.89612,300,238.858274
70.943748,134,239.895764
-42.747897,163,243.193588
116.421985,185,247.01643
191.996956,300,252.594308
-65.759069,191,256.326488
73.042257,149,259.429575
213.512628,231,264.098672
57.900229,158,267.764747
20.367259,191,271.748592
182.43233,300,273.567306
174.885352,210,274.826442
30.788067,137,275.833394
12.458625,145,276.85363
-33.126292,300,282.692329
-89.497568,281,287.708815
14.008761,94,289.67957
61.698867,235,294.49979
-58.495439,218,299.576252
-107.85158,116,302.377317
269.369921,300,309.542553
-77.468492,300,311.195843
-31.921688,263,312.688748
14.307072,300,314.186347
-5.217466,61,314.948509
88.709182,210,319.190063
-17.223803,175,322.826856
173.16645,300,327.866232
35.81179,109,330.112309
15.498837,163,333.442267
91.690886,204,337.224742
-64.654539,243,341.743676
4.358437,66,344.443801
179.141706,300,345.902731
-103.231406,300,347.36916
-31.643722,118,348.206237
143.928992,231,349.855253
8.774198,144,352.388228
-18.275028,203,356.012347
200.692964,300,360.969517
-50.415171,213,364.779009
-190.388361,209,368.80461
61.264282,156,371.784214
9.145868,164,374.988695
129.673459,300,378.726941
42.049569,196,379.790287
140.243721,300,381.32933
50.908099,129,382.240988
-26.818337,300,383.68592
46.13764,221,387.510477
-16.961273,203,391.275619
8.843809,214,395.272675
78.685314,221,399.437409
58.760776,271,404.763363
-59.422747,243,409.468533
-123.60096,281,413.585286
-111.198224,281,414.961802
-193.696945,160,415.95483
23.193539,96,416.67778
26.932774,122,417.494344
-93.790519,219,422.092427
-221.933203,144,425.774287
14.730469,110,428.408841
66.865183,220,432.693134
-53.549617,123,435.753586
22.61984,146,439.313919
-344.954016,244,445.611216
-4.935443,87,447.791125
-83.08163,300,454.263687
-3.245779,152,455.219174
-60.937492,57,456.037602
-38.268876,239,457.567839
54.180877,132,458.60545
-210.723522,150,461.365524
37.618143,170,464.749998
-53.012821,49,465.962355
-111.287164,300,471.221863
81.64119,161,474.256259
-106.333668,102,476.763503
27.821689,249,481.755064
137.261142,300,487.133123
-1.985675,59,488.517792
1.841132,172,489.520859
98.925721,162,490.505947
-213.604622,275,491.761082
-210.239986,274,493.116512
15.235405,196,496.821026
-7.397458,210,500.4199
221.347832,300,505.78268
4.655556,87,508.167264
5.745793,84,510.232443
7.94605,95,512.478524
-129.259017,117,514.763165
159.221257,300,519.755453
198.221472,300,523.694112
43.235347,176,524.718392
212.032399,300,526.27178
75.419041,204,527.369205
77.065682,165,528.417876
80.434754,300,533.704967
33.887603,160,536.693331
-21.866252,170,540.048945
54.093422,140,543.049091
24.440825,100,545.502508
-56.933861,120,548.039744
18.091131,120,550.47667
26.378716,111,552.809046
19.54672,137,556.051842
-66.853735,113,558.586914
56.176864,226,560.700708
57.844837,159,561.780737
91.640568,155,562.782672
59.282577,227,563.913085
57.944747,282,565.53072
-176.506406,300,570.155666
-20.222985,168,573.265294
97.992184,172,576.493896
10.748632,212,580.429338
-148.730486,300,585.846143
-6.600173,162,589.028811
18.960811,115,591.34929
26.70323,123,593.815101
99.843242,290,595.384079
10.710744,77,596.083031
23.988004,132,597.029018
76.430554,222,598.257207
178.749979,300,602.98568
103.601325,213,606.811865
73.348319,156,609.87646
-1.527145,300,615.415568
94.972513,225,619.395702
105.386599,266,623.97402
-46.762521,300,626.369008
-2.494293,69,627.050527
-3.140062,300,628.384832
14.297106,300,629.812354
-3.565838,300,631.137626
74.13076,161,634.033508
10.830156,176,637.267037
50.638376,300,642.682789
-8.505535,135,645.332507
60.91108,178,648.655491
-10.327825,188,652.300313
-32.180914,300,657.458777
0.946707,68,659.606524
25.248667,135,660.466509
20.171066,79,661.129262
8.16862,69,661.825669
63.410709,300,663.190873
-7.279747,155,665.913765
145.827721,184,669.238072
21.262299,125,671.723995
48.496499,162,674.574644
175.999943,237,678.980162
-39.842051,202,682.723399
47.527655,258,687.22378
7.010954,164,690.304001
160.429059,300,692.525711
12.143209,85,693.255179
22.991082,210,694.373152
357.672959,300,696.063562
65.702372,257,697.364588
6.608785,126,699.576013
-51.645301,112,701.644922
5.420431,155,704.624083
28.691798,129,707.234004
80.955499,300,712.223038
-85.513745,240,716.226567
251.484578,300,721.593526
16.235349,87,724.950957
62.498171,286,726.30724
11.719129,214,727.448383
-59.359073,159,728.448953
180.196369,300,729.823899
-81.045301,241,733.921945
158.27979,282,738.87746
97.432615,300,743.975201
233.063304,300,748.769009
28.157683,141,751.384346
-15.765081,118,756.637446
10.069098,110,757.429643
5.677716,120,758.231155
20.996051,119,759.012094
142.93268,300,760.292031
-143.39375,300,765.094244
-163.666177,300,770.191995
45.952951,254,774.637054
-77.426108,294,779.285981
-28.777064,180,782.249497
-54.081957,300,786.911296
40.525911,149,787.925476
13.938222,254,789.147945
29.718286,203,790.351325
-44.516885,300,791.684295
-130.126772,156,794.220523
-0.147399,126,796.481774
73.100231,151,799.028399
57.13795,141,801.432113
-24.513203,173,804.567453
93.480009,152,807.33659
-33.791214,192,810.577955
-89.819824,300,815.509902
-15.400539,70,818.380127
-42.709939,154,819.257419
-92.190629,300,820.627067
-11.854293,98,821.354219
87.953827,187,822.405445
59.765164,195,825.7313
170.92936,300,830.374083
-6.22532,180,833.694609
-18.305815,169,836.634596
71.389587,300,841.458591
66.012166,154,844.176866
-74.223993,164,847.042924
59.359291,300,849.427064
75.918048,175,850.412397
88.906791,142,851.274082
51.915508,215,852.380857
51.447996,223,853.473948
70.241555,155,855.941317
-4.319576,219,859.137202
177.919433,246,863.283268
-39.779652,152,866.077347
214.312456,261,870.282494
-18.901933,196,873.479084
73.321554,167,876.531478
14.240844,135,879.523093
18.236055,223,880.736274
100.128253,223,881.913786
-1.542022,129,882.747964
42.020864,300,884.223934
122.792034,194,887.460361
-77.31915,300,891.950974
44.318586,189,895.058978
-152.642656,300,899.299001
12.677688,195,902.00894
146.752917,282,906.099285
80.539477,300,908.132729
-86.747317,156,908.931925
103.509255,152,909.801954
172.085495,300,911.076145
-32.510735,64,911.690297
34.745278,190,914.474476
210.116386,300,918.539685
-37.356715,300,922.814161
-24.093117,300,926.892625
-83.980797,174,929.456637
-18.637629,80,930.975745
-12.504371,64,933.977481
-194.181209,300,935.28548
-19.55655,72,935.87426
48.69763,185,936.791826
65.449029,150,937.602136
-19.510462,181,940.288346
196.798315,267,943.784699
109.843099,149,946.006293
-17.664017,196,948.828646
-58.03035,122,950.526451
101.19169,191,953.08771
-172.59753,156,955.201602
107.902592,141,957.36852
18.186767,102,959.903166
-8.743325,68,960.515987
82.986987,144,961.359734
8.885676,107,962.076138
79.651594,184,963.010007
-132.585456,277,966.798814
38.296236,131,968.749915
-25.791782,162,971.09816
-197.218019,187,973.917239
-13.751908,196,976.786524
4.042009,180,979.190056
142.304835,239,982.343
-12.44293,81,983.826372
38.411398,300,986.190966
36.009064,123,986.955609
-13.252897,58,987.46446
71.006079,147,988.274872
195.416112,282,989.450851
-6.29242,176,992.234615
-74.789109,300,995.964267
192.358972,300,999.896491
83.850379,300,1004.134619
-35.592178,163,1006.472696
64.765455,157,1008.775213
19.067438,114,1011.143874
110.033459,153,1012.017541
-117.176286,300,1013.242972
26.522816,87,1013.934606
15.343475,115,1014.709161
17.605302,300,1018.937032
-1.747918,112,1020.662212
62.023558,273,1024.447813
132.424391,220,1027.688527
-13.76539,300,1031.711787
50.293313,142,1033.784556
188.235631,249,1037.478055
143.641237,300,1038.851454
3.189889,85,1039.566379
21.04476,120,1040.290247
81.551841,140,1041.104978
29.015377,122,1043.106119
-52.760718,253,1046.563913
214.79207,241,1049.699886
103.924189,264,1053.35869
263.170328,300,1057.468629
41.09893,138,1059.584606
47.268291,123,1061.596386
1.067558,104,1063.487457
67.942637,144,1064.304866
73.419692,226,1065.381414
47.939403,134,1066.132657
25.68454,205,1067.122457
-39.222761,222,1070.547262
-18.608352,203,1073.66943
-0.981099,178,1076.210965
57.104736,118,1078.048858
66.069999,300,1083.012329
233.608292,300,1088.829655
72.619233,155,1092.095228
102.335539,203,1094.273254
55.372671,138,1095.191749
-33.620114,122,1096.021705
196.049626,300,1097.655134
289.354999,300,1099.37213
170.386111,224,1103.998639
162.143833,239,1108.670004
63.246105,145,1111.673383
-98.153868,270,1116.327446
-54.634419,168,1119.637639
160.828885,300,1124.275007
21.350721,234,1128.03594
-58.739777,300,1129.293182
-34.483418,207,1130.34304
111.457148,149,1131.204985
63.41735,174,1132.185322
-5.99458,187,1135.143131
61.862992,300,1139.30922
190.58396,290,1142.754764
-27.782352,172,1145.229569
69.55935,164,1147.684028
-5.562095,120,1149.646399
-33.762358,134,1151.628071
37.607517,136,1154.639167
178.759885,300,1155.988529
132.572062,189,1157.024331
26.452746,105,1157.703397
51.467107,153,1158.542718
62.444264,158,1161.106435
49.264468,143,1163.401718
31.125009,123,1165.441743
21.656923,124,1167.235969
84.440232,144,1169.085683
97.740425,197,1171.762059
-236.214733,300,1176.032408
23.911669,127,1178.208716
-28.700675,300,1182.289434
-94.875809,266,1183.466564
21.344198,78,1184.076082
-139.205951,257,1185.253893
66.632669,300,1186.538032
-152.326943,300,1190.951637
86.04351,208,1193.980021
-2.334873,143,1196.151328
1.967273,87,1197.638376
159.859367,232,1200.96409
-4.549485,131,1203.038633
14.522412,178,1205.853789
210.212327,300,1210.456841
253.553793,300,1211.77647
179.424678,300,1213.073992
-33.862387,208,1214.100324
231.217466,300,1215.370922
-82.448899,266,1219.254709
28.146716,124,1221.432064
104.962543,220,1224.249413
173.541258,300,1227.98663
74.694337,167,1230.61814
-5.705783,133,1232.734586
2.06406,128,1234.85879
-29.607593,154,1237.419209
-6.333316,213,1239.000012
42.032673,132,1239.888623
-75.30721,179,1240.937206
-2.953313,85,1241.572127
15.368167,175,1242.465614
-62.743222,178,1245.241092
-154.8992,288,1249.406967
77.727501,153,1251.525154
61.08278,149,1253.655123
15.815959,131,1255.680761
48.882485,151,1258.101555
-14.95334,162,1260.676443
-12.851649,234,1264.389672
-8.741179,124,1266.230819
138.724168,231,1267.461807
-12.287632,218,1268.516598
20.34162,119,1269.270905
-92.493408,238,1270.305055
70.221712,142,1272.770781
7.298211,127,1274.87734
-10.135745,172,1277.567025
-1.32422,125,1279.424711
59.526592,144,1281.451341
8.344786,132,1283.559105
95.789675,183,1286.54724
-30.154293,232,1290.185305
-8.38135,172,1292.925572
63.9462,136,1295.13112
76.609848,140,1295.927283
-9.916602,123,1296.716497
254.757042,300,1298.027542
86.526063,186,1299.030266
-36.284072,228,1302.372702
39.033816,121,1304.397787
7.641975,124,1306.180697
240.530474,300,1309.778894
84.565922,162,1312.201092
87.933123,172,1314.904988
85.51005,168,1317.552075
81.196032,169,1320.183198
249.95011,300,1322.909468
34.82201,100,1323.63781
96.25954,138,1324.506312
73.961755,135,1325.319095
-36.126596,175,1326.218424
-74.011609,228,1329.744865
87.962546,150,1332.120864
50.123985,186,1334.734564
103.552727,300,1338.831107
127.132354,300,1343.456734
68.604728,145,1345.995937
10.86865,83,1349.732015
245.75714,247,1350.88735
126.666752,300,1352.087873
-61.113231,300,1353.350265
-12.57263,125,1354.145276
117.084208,278,1358.468707
67.791481,160,1361.050972
143.480551,249,1364.307194
-43.933338,253,1367.714585
-3.28206,130,1369.823073
-8.88715,274,1374.040977
46.323686,129,1376.241933
-14.237984,236,1378.092211
-128.040664,300,1379.368208
72.648275,137,1380.237849
60.68928,127,1381.058567
187.912359,300,1382.62166
8.1275,149,1384.994543
41.371259,157,1387.51043
337.208343,300,1391.423016
135.183773,300,1395.778583
-137.943949,226,1399.022668
-25.830631,175,1401.747337
71.412276,159,1404.268335
-56.489009,207,1406.06408
24.434571,114,1406.813855
47.921839,160,1407.680477
-40.563685,200,1408.728568
-31.134584,177,1409.685151
86.936201,164,1412.18156
54.774612,245,1415.522071
88.877766,154,1417.645832
153.520353,190,1420.273324
20.0425,139,1422.373523
59.583065,149,1424.714755
55.43024,149,1427.01581
90.303875,157,1429.407885
134.878485,186,1432.747047
153.137812,192,1433.786377
15.63689,110,1434.536582
94.024476,292,1435.891725
62.898507,239,1436.985025
157.429624,280,1440.74451
168.826265,252,1443.860995
68.619343,194,1446.516616
82.561454,157,1448.930135
-32.423468,166,1451.489776
16.123091,125,1453.512049
83.604416,175,1456.157529
6.819642,127,1459.23515
-69.087553,207,1460.25853
-62.310098,191,1461.183613
-1.435649,128,1461.92763
38.514133,145,1462.731036
178.283669,300,1467.069242
9.627864,110,1468.775959
23.317525,256,1472.150374
39.696281,121,1474.030657
-1.658525,175,1476.681616
-39.299665,266,1480.404326
-0.641973,129,1482.395117
33.866225,123,1484.384803
-19.04082,300,1486.250236
26.593911,112,1486.911762
-44.538976,214,1487.879479
-84.086907,245,1488.956811
-35.330568,180,1489.805399
61.63409,149,1491.884113
12.916543,146,1494.001142
12.162718,128,1495.885393
173.564391,230,1498.954054
32.564377,166,1501.446192
47.973105,183,1504.169228
255.132756,300,1508.333684
52.879121,165,1512.093864
151.08084,211,1513.057786
25.968053,111,1513.784679
9.806579,131,1514.525697
64.89663,179,1515.378901
39.773895,122,1517.242748
35.840978,151,1519.383863
-27.166748,158,1521.500994
69.61609,155,1523.683502
36.444378,156,1525.808424
216.296658,300,1530.23315
-25.195356,170,1532.775801
1.613747,120,1534.750208
21.714193,87,1537.935526
-21.449116,114,1538.626091
65.798125,140,1539.420167
21.70861,87,1540.091211
45.543681,140,1540.902884
102.594387,190,1543.612432
-13.085244,267,1547.365978
174.187658,268,1551.130993
54.212983,145,1553.364102
248.284359,300,1557.64635
-143.852062,300,1562.042569
-42.366843,221,1563.855905
-22.649538,209,1564.80452
-44.978952,227,1565.831234
-53.497683,247,1566.879411
36.575404,102,1567.546603
93.705785,167,1569.951536
-22.544689,123,1571.92864
83.197185,300,1575.883919
83.093609,155,1578.214486
-114.562781,300,1582.409656
44.260557,189,1585.274883
-19.407372,141,1587.465323
236.073345,300,1590.799821
-75.109328,235,1591.863564
-4.760155,112,1592.620144
-113.113765,300,1593.760475
-80.504869,248,1594.759556
58.283959,235,1597.851238
24.166124,129,1599.89179
90.376055,172,1602.386859
53.625132,293,1606.50856
-6.815638,120,1608.518304
-37.972375,251,1612.177788
126.818589,166,1614.661182
99.627369,145,1617.500523
-34.048593,121,1618.235727
-42.219972,232,1619.214409
65.459254,134,1619.99989
108.319578,159,1620.827046
35.725138,165,1623.376562
-32.370222,300,1627.40731
167.885323,180,1630.009549
27.700375,173,1632.638198
-17.516865,197,1635.642357
149.551332,277,1639.546505
122.297811,176,1642.093662
387.795958,300,1644.399258
92.903684,190,1645.340581
126.432348,164,1646.248279
259.169482,300,1647.555125
98.699271,161,1648.380882
113.37662,218,1651.541342
-65.967555,174,1654.024053
-83.982664,257,1657.509647
-3.09929,182,1660.270058
102.842105,166,1662.843673
-60.681224,300,1667.123838
-11.55277,163,1670.7225
-20.478547,207,1671.641278
72.886461,225,1672.725211
-40.299765,295,1673.962901
88.109514,300,1675.16263
60.748666,159,1677.516785
4.344308,113,1679.273158
156.289834,176,1681.929988
0.269052,180,1684.480825
52.305647,139,1686.625597
198.529294,236,1690.148583
42.585679,135,1692.313791
121.295312,155,1694.547111
-17.085238,125,1696.459234
6.906926,300,1699.169498
47.99212,300,1700.360964
18.13225,300,1701.66489
-12.950945,127,1702.534379
154.940422,300,1703.765488
255.763168,297,1707.694043
82.563621,158,1709.931055
16.69982,200,1712.855078
34.768347,185,1715.630994
53.618711,136,1717.704752
279.451999,300,1721.630249
59.258783,160,1723.925227
-31.327646,115,1725.845508
32.529581,118,1726.625274
146.160061,230,1727.636536
94.094927,176,1728.553694
-21.581893,228,1729.579411
15.761916,267,1733.367933
-4.142408,176,1735.843543
90.330292,151,1737.949783
-18.053719,125,1739.886441
21.767379,131,1742.057469
96.398162,173,1744.592382
110.570675,162,1746.870423
34.214643,137,1748.941943
9.297267,176,1751.586811
97.316273,161,1752.810569
14.84894,167,1753.71031
348.390596,300,1755.08179
-13.894937,247,1756.074682
319.55129,300,1757.39942
43.734102,131,1759.395817
25.903287,167,1761.711512
108.453234,239,1765.005946
174.485562,187,1767.757068
165.79123,300,1771.640074
158.109677,267,1775.596944
-1.151192,175,1778.135929
176.963485,239,1780.040564
119.94457,202,1780.976934
4.316109,281,1782.211617
7.178659,124,1782.996222
118.749724,173,1783.830135
12.481045,128,1785.789443
202.050197,300,1789.669976
4.537764,121,1791.803554
222.736107,254,1795.128155
157.909766,282,1798.829587
84.088165,195,1801.729078
40.90865,129,1803.756475
-66.296235,256,1806.348287
204.269558,300,1807.576992
224.499542,214,1808.861496
260.863318,300,1810.104785
194.156342,300,1811.252591
50.297379,139,1813.205748
28.195689,300,1817.230056
31.593474,126,1819.075007
95.136974,156,1821.319879
-32.120429,114,1823.080257
142.511785,284,1827.233492
233.624717,300,1831.487408
134.600076,224,1833.9013
32.516678,197,1834.839733
30.660129,124,1835.542563
76.245071,194,1836.418547
129.669126,227,1837.361407
2.336535,128,1839.230681
171.036319,241,1842.523403
2.057939,133,1844.38096
-73.353431,244,1847.403737
3.94039,231,1850.725357
1.379895,132,1852.679652
31.707218,132,1854.639356
-35.025464,256,1858.307768
30.836066,132,1859.446287
52.036757,123,1860.101484
95.569761,132,1860.807936
-43.31559,274,1861.905475
-76.0248,300,1863.104662
80.215962,150,1865.373434
-22.772645,116,1867.139804
-62.589493,256,1870.565401
103.853202,178,1873.087661
0.9971,154,1875.372761
-21.12905,226,1878.5345
19.87248,128,1880.500089
107.559359,168,1882.984715
138.150978,225,1885.968383
182.237948,266,1887.309346
4.89349,89,1887.940673
87.719542,300,1889.092324
113.514621,208,1890.015259
99.915569,205,1892.803417
20.401716,121,1894.5987
87.860718,162,1896.906863
341.905988,300,1901.208039
177.652266,236,1904.714796
244.411782,300,1908.921842
34.479629,107,1912.276839
23.831051,94,1912.891271
11.041331,134,1913.622193
11.103155,137,1914.362162
4.140967,266,1915.467029
74.354368,230,1918.638001
-27.92316,233,1921.764144
31.823345,135,1923.736087
245.976106,300,1928.154694
18.992948,117,1929.880007
22.197697,124,1931.938721
197.386308,260,1935.461889
0.968194,168,1937.910326
199.937278,240,1938.945509
273.798019,300,1940.16122
9.893979,146,1940.909173
113.52552,285,1942.049614
-34.748786,262,1945.226267
-23.195673,300,1949.063681
141.380529,250,1952.854211
107.696812,166,1955.881161
247.084921,300,1960.369419
22.297587,129,1964.746537
-4.537113,122,1965.598762
21.947339,123,1966.294627
265.224906,300,1967.77673
44.546046,124,1968.488375
78.969096,195,1971.230904
103.683975,202,1973.963016
-6.582141,165,1976.383134
228.604336,300,1980.395394
17.533122,179,1983.186303
-0.14921,127,1985.304618
147.615758,172,1988.08304
147.097136,227,1991.546116
33.945728,127,1992.275334
-326.466664,227,1993.293012
-46.526674,60,1993.84532
33.116943,125,1994.559108
26.239541,138,1996.410893
124.177807,173,1998.72022
29.212643,141,2000.560572
174.763439,239,2003.709008
-22.112012,121,2005.591828
56.274133,134,2007.786457
-8.363031,167,2010.427145
-16.142299,122,2012.357011
15.341346,142,2014.591125
-0.658496,300,2017.903593
-92.002147,259,2019.055506
-45.090439,67,2019.681352
-4.130875,120,2020.391616
222.867461,266,2021.534226
107.484133,175,2023.921558
31.226821,126,2025.812038
176.84462,300,2030.072915
65.268141,142,2032.334546
42.084281,142,2034.640913
90.224558,182,2037.48315
29.273511,300,2041.877757
-0.119975,126,2044.780509
122.835292,213,2045.707547
107.04166,244,2046.799186
156.587727,266,2047.924073
-156.876575,289,2049.15739
28.477654,152,2051.125337
128.247486,236,2054.141486
52.113222,174,2056.849701
-172.446806,300,2060.937879
-57.581955,300,2065.118618
69.113616,300,2069.055381
46.191326,118,2070.675595
170.408931,300,2071.849042
152.632982,200,2072.834274
154.250388,300,2074.005356
-5.990151,125,2074.777092
-5.350314,146,2076.682259
-14.58102,245,2079.77736
223.412059,300,2083.838503
22.432548,300,2088.032573
34.382891,137,2090.057554
-104.867493,300,2094.353086
-73.084418,269,2096.818603
70.739608,230,2097.944689
28.877041,104,2098.658101
48.721672,145,2099.496242
249.189891,300,2100.672859
134.57022,249,2103.594296
-5.853809,265,2107.094456
9.121204,175,2109.765247
-34.479396,235,2113.195809
167.692377,300,2117.335369
2.387823,165,2119.819497
69.802161,234,2122.863792
-21.984042,247,2123.941413
274.579423,300,2125.203839
114.927392,216,2126.104444
-70.511371,300,2127.198921
-23.247453,126,2128.969163
227.092733,300,2132.538824
143.213977,300,2136.775749
136.715338,300,2141.068881
12.293647,173,2143.754946
36.307286,300,2147.93272
-163.978687,283,2149.547294
280.31227,300,2150.84481
31.049761,300,2152.041863
37.047745,109,2152.701249
159.621447,259,2153.90309
-222.154454,300,2157.379272
90.930941,263,2160.956806
4.364286,178,2163.650073
155.88401,300,2167.926653
103.347906,187,2170.71595
1.18687,120,2175.395181
88.93953,226,2176.410623
40.515954,184,2177.264069
-19.44072,166,2178.085548
55.380293,142,2178.840939
210.964721,300,2182.597773
14.813805,151,2184.853992
101.117887,300,2189.136938
18.150666,169,2191.848195
70.28463,178,2194.662757
12.921864,152,2197.050292
128.373623,181,2199.876556
-64.583435,227,2202.172143
-4.281129,300,2203.257777
-122.552639,300,2204.420492
166.361637,287,2205.512805
66.027635,225,2206.439744
92.123156,300,2210.398636
-16.926713,187,2212.918243
-87.54927,284,2216.962196
-2.596546,121,2218.948882
22.878984,202,2221.823445
-29.701353,206,2224.954612
-12.291087,170,2227.598646
135.449581,256,2229.452054
33.853537,108,2230.140632
18.322046,147,2230.94359
90.901135,300,2232.091486
112.432902,171,2233.008095
-0.488536,136,2235.02903
197.576025,300,2239.158538
43.615284,300,2243.307521
-114.781736,300,2247.439721
31.792872,153,2249.751688
104.426859,176,2252.477816
217.468045,220,2255.872166
-10.745793,153,2256.704409
172.544056,190,2257.713008
124.858194,194,2258.589261
123.483429,194,2259.510556
140.370843,247,2262.980692
176.577884,300,2267.092148
-7.604805,123,2269.149425
155.785161,178,2271.864321
183.092386,266,2275.883951
-9.080846,125,2278.119785
169.290355,239,2281.609076
358.106983,300,2283.852647
-15.267631,300,2285.138763
-22.183944,265,2286.23218
318.393466,300,2287.522163
47.805945,118,2288.138164
-77.708445,269,2291.499605
56.262825,168,2293.744309
25.632803,249,2296.813664
54.157482,184,2299.027002
107.996779,150,2300.845515
78.858778,207,2303.349363
160.427343,177,2305.51693
334.599739,300,2307.956558
10.970298,142,2308.634565
9.405911,153,2309.414807
13.417069,146,2310.146926
25.803359,126,2310.82777
-4.728926,119,2312.417252
104.068149,192,2314.901788
76.038172,221,2317.612821
75.947494,159,2319.579357
13.742357,217,2322.208904
170.374129,193,2324.444372
23.650597,158,2326.171121
11.139297,172,2328.033668
-82.882795,300,2329.874277
22.150802,98,2330.291973
280.332634,300,2331.070537
53.236166,300,2331.866477
270.303835,300,2332.663882
36.36504,140,2334.027861
98.233421,164,2335.366584
161.287224,286,2337.695971
161.496246,261,2339.856558
145.202338,251,2341.977102
-13.776073,118,2343.303499
138.81591,216,2345.173414
41.618807,130,2346.476012
68.466108,122,2347.090827
11.318009,144,2347.708902
9.952316,140,2348.327467
-8.530452,120,2348.913355
